,City,Date,Card Type,Exp Type,Gender,Amount,Country,Month,Year,Month_Year
12394,Greater Mumbai,21,Gold,Grocery,F,292553, India,May,2014,May 2014
12395,Greater Mumbai,27,Platinum,Food,M,149072, India,Dec,2013,Dec 2013
12396,Ahmedabad,23,Gold,Entertainment,F,273719, India,Aug,2014,Aug 2014
12397,Ahmedabad,14,Silver,Food,F,145626, India,Mar,2014,Mar 2014
12398,Ahmedabad,26,Signature,Food,M,183047, India,Jul,2014,Jul 2014
12399,Delhi,28,Platinum,Grocery,M,5744, India,Nov,2014,Nov 2014
12400,Greater Mumbai,9,Silver,Food,M,208118, India,Feb,2014,Feb 2014
12401,Ahmedabad,22,Platinum,Bills,M,166897, India,Oct,2014,Oct 2014
12402,Bengaluru,28,Platinum,Grocery,M,37681, India,Jan,2014,Jan 2014
12403,Ahmedabad,13,Platinum,Grocery,F,247615, India,Jul,2014,Jul 2014
12404,Greater Mumbai,26,Gold,Grocery,F,214699, India,Jun,2014,Jun 2014
12405,Greater Mumbai,23,Gold,Food,M,231892, India,Feb,2014,Feb 2014
12406,Greater Mumbai,13,Silver,Entertainment,F,127677, India,Feb,2015,Feb 2015
12407,Ahmedabad,10,Platinum,Entertainment,M,95811, India,Feb,2014,Feb 2014
12408,Delhi,24,Signature,Fuel,M,105642, India,May,2014,May 2014
12409,Bengaluru,29,Silver,Grocery,F,190027, India,Apr,2015,Apr 2015
12410,Delhi,4,Platinum,Grocery,M,276246, India,Jan,2014,Jan 2014
12411,Bengaluru,22,Silver,Grocery,M,146929, India,May,2014,May 2014
12412,Delhi,11,Gold,Entertainment,M,108085, India,Oct,2013,Oct 2013
12413,Bengaluru,2,Platinum,Grocery,M,219291, India,May,2014,May 2014
12414,Delhi,29,Silver,Entertainment,M,5675, India,Oct,2013,Oct 2013
12415,Delhi,29,Signature,Food,M,91775, India,Jan,2014,Jan 2014
12416,Greater Mumbai,14,Platinum,Entertainment,F,110323, India,Mar,2014,Mar 2014
12417,Delhi,13,Platinum,Bills,F,132476, India,May,2014,May 2014
12418,Ahmedabad,5,Platinum,Fuel,F,245929, India,Apr,2014,Apr 2014
12419,Greater Mumbai,9,Platinum,Entertainment,M,71991, India,Feb,2015,Feb 2015
12420,Greater Mumbai,7,Signature,Fuel,M,244648, India,Feb,2015,Feb 2015
12421,Greater Mumbai,7,Gold,Grocery,M,56517, India,Jan,2014,Jan 2014
12422,Bengaluru,12,Signature,Bills,M,246679, India,Feb,2014,Feb 2014
12423,Ahmedabad,13,Platinum,Entertainment,F,131531, India,Dec,2013,Dec 2013
12424,Bengaluru,15,Gold,Fuel,F,282530, India,May,2014,May 2014
12425,Greater Mumbai,12,Signature,Entertainment,F,149910, India,Apr,2015,Apr 2015
12426,Ahmedabad,2,Signature,Bills,F,156404, India,May,2014,May 2014
12427,Ahmedabad,17,Gold,Entertainment,M,87097, India,Nov,2014,Nov 2014
12428,Ahmedabad,31,Platinum,Grocery,F,37099, India,Jan,2015,Jan 2015
12429,Greater Mumbai,12,Gold,Fuel,M,169005, India,Apr,2015,Apr 2015
12430,Ahmedabad,12,Platinum,Bills,F,201939, India,Oct,2014,Oct 2014
12431,Ahmedabad,18,Signature,Entertainment,F,51146, India,Nov,2014,Nov 2014
12432,Ahmedabad,26,Platinum,Fuel,M,281054, India,May,2015,May 2015
12433,Ahmedabad,28,Platinum,Fuel,M,222287, India,Jan,2015,Jan 2015
12434,Bengaluru,19,Silver,Bills,F,241111, India,Mar,2014,Mar 2014
12435,Delhi,10,Silver,Entertainment,F,49792, India,Nov,2013,Nov 2013
12436,Delhi,1,Platinum,Bills,M,299505, India,Apr,2015,Apr 2015
12437,Ahmedabad,22,Signature,Food,F,91635, India,May,2015,May 2015
12438,Bengaluru,11,Silver,Bills,F,255070, India,Dec,2013,Dec 2013
12439,Delhi,18,Gold,Entertainment,M,279951, India,Jan,2015,Jan 2015
12440,Bengaluru,25,Gold,Grocery,M,198438, India,Mar,2014,Mar 2014
12441,Bengaluru,19,Signature,Grocery,F,298960, India,Mar,2014,Mar 2014
12442,Greater Mumbai,12,Signature,Fuel,M,72224, India,Jul,2014,Jul 2014
12443,Greater Mumbai,28,Gold,Entertainment,F,168374, India,Apr,2015,Apr 2015
12444,Bengaluru,26,Gold,Entertainment,M,123006, India,Dec,2013,Dec 2013
12445,Bengaluru,6,Platinum,Fuel,F,194145, India,Dec,2013,Dec 2013
12446,Delhi,10,Gold,Grocery,M,28631, India,Nov,2014,Nov 2014
12447,Delhi,24,Silver,Bills,M,96067, India,Apr,2015,Apr 2015
12448,Ahmedabad,19,Gold,Food,F,53765, India,Nov,2014,Nov 2014
12449,Bengaluru,7,Platinum,Food,M,135477, India,Jan,2014,Jan 2014
12450,Bengaluru,24,Silver,Entertainment,M,24565, India,Nov,2014,Nov 2014
12451,Delhi,11,Platinum,Food,F,287234, India,Sep,2014,Sep 2014
12452,Ahmedabad,12,Signature,Entertainment,M,259335, India,Mar,2015,Mar 2015
12453,Bengaluru,4,Platinum,Entertainment,M,72264, India,Apr,2015,Apr 2015
12454,Delhi,20,Signature,Bills,F,56122, India,Feb,2014,Feb 2014
12455,Delhi,20,Platinum,Entertainment,F,251328, India,Feb,2015,Feb 2015
12456,Ahmedabad,11,Gold,Grocery,M,120658, India,May,2015,May 2015
12457,Greater Mumbai,16,Gold,Fuel,F,24317, India,Dec,2014,Dec 2014
12458,Bengaluru,24,Signature,Bills,F,2194, India,Jul,2014,Jul 2014
12459,Bengaluru,25,Signature,Grocery,F,179071, India,Oct,2014,Oct 2014
12460,Bengaluru,13,Platinum,Fuel,M,244806, India,Mar,2014,Mar 2014
12461,Delhi,10,Gold,Grocery,M,295579, India,Jun,2014,Jun 2014
12462,Greater Mumbai,2,Gold,Food,F,53714, India,Oct,2014,Oct 2014
12463,Bengaluru,5,Silver,Grocery,F,142817, India,Jan,2015,Jan 2015
12464,Greater Mumbai,18,Gold,Fuel,M,165323, India,Dec,2013,Dec 2013
12465,Greater Mumbai,17,Gold,Entertainment,F,215265, India,Oct,2013,Oct 2013
12466,Ahmedabad,29,Silver,Bills,M,43401, India,Dec,2013,Dec 2013
12467,Bengaluru,3,Signature,Fuel,F,298622, India,Dec,2013,Dec 2013
12468,Greater Mumbai,21,Gold,Food,M,23676, India,Apr,2014,Apr 2014
12469,Ahmedabad,31,Platinum,Grocery,F,44030, India,Mar,2015,Mar 2015
12470,Delhi,13,Signature,Entertainment,M,189302, India,Apr,2014,Apr 2014
12471,Ahmedabad,16,Silver,Food,M,132554, India,Jun,2014,Jun 2014
12472,Ahmedabad,1,Gold,Entertainment,M,198950, India,Feb,2015,Feb 2015
12473,Ahmedabad,23,Silver,Bills,F,116903, India,Oct,2013,Oct 2013
12474,Ahmedabad,8,Platinum,Grocery,F,118068, India,May,2014,May 2014
12475,Delhi,26,Signature,Entertainment,F,136474, India,Sep,2014,Sep 2014
12476,Delhi,23,Signature,Food,F,60863, India,Mar,2015,Mar 2015
12477,Delhi,28,Gold,Bills,M,91744, India,Mar,2014,Mar 2014
12478,Delhi,18,Platinum,Fuel,M,170432, India,Jun,2014,Jun 2014
12479,Delhi,3,Platinum,Grocery,F,194352, India,Sep,2014,Sep 2014
12480,Ahmedabad,6,Signature,Food,F,75113, India,Sep,2014,Sep 2014
12481,Delhi,4,Signature,Entertainment,F,115985, India,Feb,2015,Feb 2015
12482,Greater Mumbai,8,Silver,Bills,M,80749, India,Aug,2014,Aug 2014
12483,Greater Mumbai,23,Platinum,Food,M,68324, India,Apr,2015,Apr 2015
12484,Delhi,22,Gold,Food,M,84918, India,Feb,2015,Feb 2015
12485,Delhi,28,Silver,Food,F,253354, India,Jul,2014,Jul 2014
12486,Bengaluru,20,Signature,Bills,F,136880, India,Aug,2014,Aug 2014
12487,Bengaluru,18,Silver,Food,F,47206, India,May,2014,May 2014
12488,Ahmedabad,20,Silver,Grocery,M,233637, India,Feb,2015,Feb 2015
12489,Delhi,25,Gold,Bills,M,255965, India,Jul,2014,Jul 2014
12490,Delhi,23,Gold,Fuel,F,44734, India,Sep,2014,Sep 2014
12491,Delhi,16,Gold,Fuel,M,114226, India,Oct,2013,Oct 2013
12492,Delhi,13,Signature,Fuel,M,14615, India,Jan,2014,Jan 2014
12493,Ahmedabad,2,Platinum,Food,M,168432, India,Jan,2014,Jan 2014
12494,Bengaluru,26,Gold,Grocery,M,19513, India,Dec,2014,Dec 2014
12495,Ahmedabad,18,Silver,Food,F,82579, India,Nov,2014,Nov 2014
12496,Greater Mumbai,17,Gold,Entertainment,M,154715, India,Nov,2013,Nov 2013
12497,Greater Mumbai,20,Silver,Fuel,M,27363, India,Feb,2015,Feb 2015
12498,Ahmedabad,4,Platinum,Entertainment,F,222164, India,Jan,2014,Jan 2014
12499,Greater Mumbai,18,Platinum,Entertainment,M,104683, India,May,2015,May 2015
12500,Ahmedabad,21,Silver,Food,M,61728, India,Apr,2015,Apr 2015
12501,Greater Mumbai,10,Signature,Entertainment,M,159603, India,Jan,2014,Jan 2014
12502,Ahmedabad,1,Platinum,Entertainment,F,110081, India,Mar,2014,Mar 2014
12503,Ahmedabad,20,Signature,Food,M,51705, India,May,2015,May 2015
12504,Greater Mumbai,5,Platinum,Food,M,47847, India,Oct,2014,Oct 2014
12505,Bengaluru,5,Signature,Bills,F,39361, India,Jun,2014,Jun 2014
12506,Ahmedabad,18,Gold,Grocery,M,257717, India,Nov,2013,Nov 2013
12507,Ahmedabad,16,Platinum,Food,F,5066, India,Aug,2014,Aug 2014
12508,Delhi,22,Silver,Entertainment,M,161329, India,Aug,2014,Aug 2014
12509,Delhi,15,Signature,Grocery,F,281055, India,Dec,2013,Dec 2013
12510,Greater Mumbai,21,Signature,Grocery,F,205230, India,Nov,2013,Nov 2013
12511,Delhi,28,Silver,Fuel,M,19012, India,Oct,2013,Oct 2013
12512,Greater Mumbai,12,Signature,Grocery,F,73896, India,Mar,2014,Mar 2014
12513,Bengaluru,4,Silver,Food,M,182817, India,Oct,2013,Oct 2013
12514,Bengaluru,10,Gold,Bills,F,261675, India,Dec,2013,Dec 2013
12515,Bengaluru,28,Gold,Grocery,M,86365, India,Oct,2014,Oct 2014
12516,Ahmedabad,12,Silver,Bills,F,18975, India,Oct,2014,Oct 2014
12517,Ahmedabad,30,Platinum,Bills,M,35283, India,Jan,2015,Jan 2015
12518,Ahmedabad,22,Gold,Fuel,F,205677, India,Apr,2015,Apr 2015
12519,Greater Mumbai,11,Gold,Food,M,240672, India,Jan,2014,Jan 2014
12520,Delhi,11,Gold,Entertainment,M,278840, India,Mar,2015,Mar 2015
12521,Delhi,22,Signature,Entertainment,F,267427, India,Oct,2013,Oct 2013
12522,Greater Mumbai,18,Platinum,Entertainment,F,297231, India,Aug,2014,Aug 2014
12523,Greater Mumbai,10,Gold,Bills,M,258085, India,Jul,2014,Jul 2014
12524,Bengaluru,29,Gold,Entertainment,M,156635, India,Dec,2014,Dec 2014
12525,Ahmedabad,22,Silver,Food,M,82236, India,May,2015,May 2015
12526,Ahmedabad,13,Silver,Entertainment,M,292241, India,Nov,2014,Nov 2014
12527,Greater Mumbai,26,Platinum,Entertainment,M,74480, India,Jul,2014,Jul 2014
12528,Greater Mumbai,24,Signature,Bills,F,285063, India,Sep,2014,Sep 2014
12529,Delhi,19,Gold,Fuel,M,298784, India,Dec,2013,Dec 2013
12530,Delhi,21,Gold,Entertainment,F,191005, India,Apr,2014,Apr 2014
12531,Bengaluru,18,Silver,Entertainment,M,263805, India,Mar,2014,Mar 2014
12532,Bengaluru,25,Gold,Bills,M,3240, India,Mar,2014,Mar 2014
12533,Bengaluru,14,Gold,Fuel,F,250389, India,Mar,2015,Mar 2015
12534,Delhi,19,Platinum,Grocery,F,39701, India,May,2014,May 2014
12535,Bengaluru,11,Gold,Fuel,M,95984, India,Sep,2014,Sep 2014
12536,Greater Mumbai,15,Silver,Bills,F,292299, India,Dec,2014,Dec 2014
12537,Delhi,5,Platinum,Grocery,M,91187, India,May,2015,May 2015
12538,Greater Mumbai,21,Platinum,Entertainment,F,226230, India,Nov,2014,Nov 2014
12539,Ahmedabad,6,Gold,Bills,M,100264, India,Feb,2015,Feb 2015
12540,Delhi,15,Signature,Food,M,237907, India,Feb,2015,Feb 2015
12541,Ahmedabad,13,Gold,Food,M,130261, India,Sep,2014,Sep 2014
12542,Bengaluru,3,Signature,Grocery,F,280203, India,Mar,2014,Mar 2014
12543,Bengaluru,12,Platinum,Bills,F,120843, India,May,2015,May 2015
12544,Delhi,18,Platinum,Entertainment,F,85082, India,Jun,2014,Jun 2014
12545,Bengaluru,6,Silver,Grocery,F,186741, India,Jan,2015,Jan 2015
12546,Bengaluru,28,Platinum,Food,M,72267, India,Nov,2014,Nov 2014
12547,Ahmedabad,27,Signature,Fuel,M,7449, India,Sep,2014,Sep 2014
12548,Bengaluru,9,Signature,Entertainment,F,204463, India,Apr,2014,Apr 2014
12549,Delhi,7,Signature,Bills,M,244194, India,Jun,2014,Jun 2014
12550,Ahmedabad,14,Signature,Fuel,F,114580, India,Dec,2014,Dec 2014
12551,Delhi,9,Signature,Food,F,39987, India,Feb,2015,Feb 2015
12552,Bengaluru,4,Platinum,Grocery,F,89780, India,Jul,2014,Jul 2014
12553,Bengaluru,28,Platinum,Entertainment,M,257979, India,Apr,2015,Apr 2015
12554,Ahmedabad,30,Signature,Bills,M,226473, India,Mar,2014,Mar 2014
12555,Delhi,7,Platinum,Entertainment,F,263507, India,Jul,2014,Jul 2014
12556,Delhi,8,Silver,Fuel,M,217458, India,Sep,2014,Sep 2014
12557,Ahmedabad,10,Signature,Grocery,M,145338, India,Oct,2014,Oct 2014
12558,Delhi,19,Signature,Grocery,M,191253, India,May,2014,May 2014
12559,Greater Mumbai,24,Signature,Bills,M,169114, India,Sep,2014,Sep 2014
12560,Ahmedabad,25,Silver,Food,M,80706, India,Dec,2013,Dec 2013
12561,Delhi,4,Signature,Bills,F,71717, India,Jul,2014,Jul 2014
12562,Bengaluru,19,Gold,Bills,F,148531, India,Apr,2015,Apr 2015
12563,Bengaluru,26,Gold,Fuel,F,219428, India,Dec,2014,Dec 2014
12564,Greater Mumbai,20,Platinum,Fuel,M,75801, India,Mar,2015,Mar 2015
12565,Ahmedabad,25,Gold,Entertainment,M,61428, India,Dec,2014,Dec 2014
12566,Bengaluru,28,Signature,Fuel,F,77284, India,Oct,2014,Oct 2014
12567,Delhi,6,Gold,Grocery,M,50433, India,Dec,2013,Dec 2013
12568,Greater Mumbai,30,Gold,Grocery,M,299431, India,Jan,2015,Jan 2015
12569,Greater Mumbai,27,Silver,Grocery,M,222802, India,Feb,2014,Feb 2014
12570,Ahmedabad,26,Signature,Fuel,F,27274, India,Jun,2014,Jun 2014
12571,Bengaluru,9,Gold,Bills,M,54162, India,Apr,2014,Apr 2014
12572,Greater Mumbai,28,Silver,Fuel,M,217750, India,Mar,2014,Mar 2014
12573,Ahmedabad,22,Signature,Bills,F,216592, India,Oct,2013,Oct 2013
12574,Delhi,26,Gold,Entertainment,M,63264, India,May,2015,May 2015
12575,Bengaluru,1,Signature,Entertainment,F,166279, India,Apr,2015,Apr 2015
12576,Greater Mumbai,19,Gold,Fuel,F,80047, India,Dec,2014,Dec 2014
12577,Delhi,6,Platinum,Entertainment,F,91625, India,Sep,2014,Sep 2014
12578,Bengaluru,8,Platinum,Entertainment,F,63971, India,Mar,2014,Mar 2014
12579,Greater Mumbai,24,Gold,Fuel,M,211420, India,Mar,2014,Mar 2014
12580,Delhi,27,Gold,Bills,F,241758, India,Mar,2015,Mar 2015
12581,Greater Mumbai,16,Signature,Entertainment,F,194486, India,Mar,2014,Mar 2014
12582,Bengaluru,14,Silver,Entertainment,M,199345, India,Dec,2013,Dec 2013
12583,Delhi,15,Platinum,Fuel,F,221327, India,Aug,2014,Aug 2014
12584,Bengaluru,22,Signature,Entertainment,M,265813, India,Feb,2015,Feb 2015
12585,Greater Mumbai,23,Gold,Food,M,186545, India,May,2014,May 2014
12586,Greater Mumbai,16,Silver,Bills,F,115727, India,Jan,2014,Jan 2014
12587,Bengaluru,8,Platinum,Grocery,M,192193, India,Apr,2015,Apr 2015
12588,Ahmedabad,4,Gold,Bills,F,287207, India,May,2014,May 2014
12589,Greater Mumbai,21,Platinum,Entertainment,M,124825, India,Nov,2013,Nov 2013
12590,Greater Mumbai,14,Signature,Entertainment,F,1533, India,Feb,2014,Feb 2014
12591,Ahmedabad,19,Platinum,Entertainment,F,280828, India,Sep,2014,Sep 2014
12592,Greater Mumbai,23,Platinum,Grocery,M,192819, India,Apr,2015,Apr 2015
12593,Greater Mumbai,30,Gold,Bills,M,102622, India,Mar,2014,Mar 2014
12594,Bengaluru,13,Platinum,Entertainment,M,55500, India,Mar,2014,Mar 2014
12595,Delhi,18,Silver,Fuel,M,191197, India,Feb,2014,Feb 2014
12596,Delhi,21,Signature,Bills,F,293051, India,Mar,2015,Mar 2015
12597,Bengaluru,30,Signature,Bills,F,41706, India,Apr,2015,Apr 2015
12598,Ahmedabad,25,Gold,Bills,M,76689, India,Dec,2014,Dec 2014
12599,Ahmedabad,7,Platinum,Grocery,F,180813, India,Feb,2015,Feb 2015
12600,Delhi,12,Signature,Entertainment,F,265515, India,Sep,2014,Sep 2014
12601,Bengaluru,28,Gold,Food,F,248348, India,Aug,2014,Aug 2014
12602,Ahmedabad,22,Gold,Entertainment,F,216761, India,Jan,2015,Jan 2015
12603,Bengaluru,15,Signature,Food,F,245686, India,Oct,2014,Oct 2014
12604,Greater Mumbai,30,Platinum,Grocery,F,288942, India,Nov,2013,Nov 2013
12605,Bengaluru,12,Signature,Fuel,M,193972, India,Dec,2013,Dec 2013
12606,Ahmedabad,2,Signature,Bills,M,161791, India,Apr,2015,Apr 2015
12607,Bengaluru,9,Gold,Food,M,259100, India,Sep,2014,Sep 2014
12608,Greater Mumbai,27,Gold,Entertainment,M,257913, India,Jul,2014,Jul 2014
12609,Ahmedabad,28,Platinum,Entertainment,M,214857, India,Nov,2014,Nov 2014
12610,Greater Mumbai,13,Platinum,Food,M,82279, India,Nov,2013,Nov 2013
12611,Delhi,7,Signature,Food,F,70622, India,Aug,2014,Aug 2014
12612,Ahmedabad,19,Gold,Bills,M,72728, India,Feb,2014,Feb 2014
12613,Bengaluru,31,Signature,Entertainment,F,80160, India,Oct,2013,Oct 2013
12614,Greater Mumbai,28,Gold,Bills,F,51682, India,Jun,2014,Jun 2014
12615,Ahmedabad,29,Platinum,Food,M,94637, India,Jun,2014,Jun 2014
12616,Bengaluru,26,Gold,Fuel,F,166997, India,May,2015,May 2015
12617,Ahmedabad,12,Silver,Grocery,F,149353, India,Nov,2014,Nov 2014
12618,Bengaluru,16,Gold,Bills,M,178548, India,Nov,2013,Nov 2013
12619,Ahmedabad,11,Silver,Grocery,M,131309, India,Feb,2014,Feb 2014
12620,Delhi,2,Silver,Food,F,144156, India,Mar,2015,Mar 2015
12621,Delhi,2,Signature,Bills,F,6478, India,Apr,2015,Apr 2015
12622,Greater Mumbai,2,Silver,Fuel,F,282788, India,Mar,2015,Mar 2015
12623,Delhi,12,Gold,Food,F,64173, India,Jan,2015,Jan 2015
12624,Greater Mumbai,5,Signature,Grocery,M,199055, India,May,2015,May 2015
12625,Bengaluru,25,Silver,Fuel,M,98460, India,Dec,2014,Dec 2014
12626,Bengaluru,3,Platinum,Fuel,M,173993, India,Jul,2014,Jul 2014
12627,Delhi,29,Gold,Fuel,M,51681, India,Oct,2014,Oct 2014
12628,Ahmedabad,21,Signature,Food,M,74266, India,Jun,2014,Jun 2014
12629,Ahmedabad,20,Silver,Food,M,83161, India,Nov,2014,Nov 2014
12630,Ahmedabad,5,Platinum,Food,F,89579, India,Jul,2014,Jul 2014
12631,Delhi,13,Gold,Food,M,150304, India,Aug,2014,Aug 2014
12632,Greater Mumbai,23,Gold,Food,F,23258, India,Oct,2014,Oct 2014
12633,Ahmedabad,3,Platinum,Grocery,F,288810, India,Mar,2014,Mar 2014
12634,Bengaluru,28,Signature,Grocery,M,211188, India,May,2014,May 2014
12635,Ahmedabad,4,Signature,Food,M,193619, India,Mar,2015,Mar 2015
12636,Bengaluru,6,Signature,Fuel,M,168583, India,Sep,2014,Sep 2014
12637,Ahmedabad,8,Platinum,Entertainment,M,122753, India,Oct,2013,Oct 2013
12638,Bengaluru,8,Gold,Food,F,296210, India,Aug,2014,Aug 2014
12639,Bengaluru,30,Signature,Entertainment,F,273798, India,Oct,2013,Oct 2013
12640,Greater Mumbai,21,Gold,Grocery,M,231065, India,Jan,2014,Jan 2014
12641,Delhi,2,Platinum,Fuel,F,7067, India,Jan,2014,Jan 2014
12642,Greater Mumbai,20,Silver,Bills,M,168780, India,Mar,2014,Mar 2014
12643,Bengaluru,27,Gold,Food,M,109809, India,Jul,2014,Jul 2014
12644,Delhi,16,Platinum,Fuel,F,89115, India,Jan,2014,Jan 2014
12645,Bengaluru,12,Signature,Grocery,M,80446, India,Jan,2015,Jan 2015
12646,Ahmedabad,14,Signature,Fuel,M,276108, India,Aug,2014,Aug 2014
12647,Bengaluru,22,Platinum,Grocery,F,202158, India,May,2014,May 2014
12648,Delhi,12,Gold,Fuel,F,221144, India,Apr,2015,Apr 2015
12649,Greater Mumbai,25,Platinum,Entertainment,F,286056, India,Jul,2014,Jul 2014
12650,Delhi,15,Silver,Grocery,M,41544, India,Jul,2014,Jul 2014
12651,Delhi,19,Signature,Entertainment,F,53635, India,May,2014,May 2014
12652,Delhi,18,Platinum,Food,F,10737, India,Dec,2014,Dec 2014
12653,Greater Mumbai,2,Gold,Bills,M,228980, India,Oct,2014,Oct 2014
12654,Ahmedabad,25,Gold,Food,M,24281, India,Apr,2015,Apr 2015
12655,Ahmedabad,27,Gold,Grocery,F,61112, India,Dec,2013,Dec 2013
12656,Greater Mumbai,15,Gold,Entertainment,M,236839, India,Dec,2014,Dec 2014
12657,Ahmedabad,18,Signature,Grocery,M,153223, India,Oct,2014,Oct 2014
12658,Greater Mumbai,1,Gold,Grocery,M,167579, India,Sep,2014,Sep 2014
12659,Ahmedabad,14,Signature,Food,M,128448, India,Feb,2015,Feb 2015
12660,Ahmedabad,2,Silver,Bills,F,101735, India,Jan,2015,Jan 2015
12661,Greater Mumbai,1,Platinum,Fuel,M,24326, India,Sep,2014,Sep 2014
12662,Bengaluru,19,Platinum,Food,F,83956, India,Dec,2014,Dec 2014
12663,Ahmedabad,15,Platinum,Fuel,M,138398, India,Feb,2015,Feb 2015
12664,Greater Mumbai,12,Silver,Grocery,F,45895, India,Dec,2013,Dec 2013
12665,Bengaluru,7,Platinum,Fuel,M,224409, India,Jan,2015,Jan 2015
12666,Delhi,23,Platinum,Entertainment,M,18087, India,Apr,2015,Apr 2015
12667,Bengaluru,3,Platinum,Bills,F,162052, India,Oct,2014,Oct 2014
12668,Greater Mumbai,6,Gold,Bills,F,174097, India,Mar,2015,Mar 2015
12669,Ahmedabad,5,Silver,Fuel,M,238469, India,Jan,2014,Jan 2014
12670,Delhi,10,Platinum,Entertainment,M,262756, India,Jan,2014,Jan 2014
12671,Bengaluru,20,Signature,Grocery,M,173784, India,Oct,2013,Oct 2013
12672,Delhi,2,Gold,Bills,M,295484, India,Aug,2014,Aug 2014
12673,Ahmedabad,24,Gold,Entertainment,M,143059, India,May,2015,May 2015
12674,Delhi,20,Signature,Grocery,M,63053, India,Feb,2015,Feb 2015
12675,Greater Mumbai,3,Signature,Grocery,F,136905, India,Aug,2014,Aug 2014
12676,Greater Mumbai,12,Platinum,Bills,F,97895, India,Jun,2014,Jun 2014
12677,Ahmedabad,13,Signature,Fuel,F,34272, India,Mar,2015,Mar 2015
12678,Greater Mumbai,13,Silver,Bills,F,179032, India,Oct,2013,Oct 2013
12679,Greater Mumbai,25,Signature,Fuel,M,83069, India,May,2015,May 2015
12680,Bengaluru,23,Platinum,Grocery,F,293507, India,Apr,2014,Apr 2014
12681,Bengaluru,4,Platinum,Grocery,M,42469, India,Apr,2014,Apr 2014
12682,Delhi,16,Silver,Grocery,F,291176, India,Dec,2013,Dec 2013
12683,Ahmedabad,6,Platinum,Food,F,160335, India,May,2014,May 2014
12684,Bengaluru,21,Signature,Food,F,248485, India,Oct,2014,Oct 2014
12685,Ahmedabad,21,Silver,Food,F,119132, India,Mar,2015,Mar 2015
12686,Delhi,4,Silver,Fuel,F,184574, India,Jan,2014,Jan 2014
12687,Bengaluru,6,Silver,Food,M,21657, India,Feb,2014,Feb 2014
12688,Delhi,21,Silver,Grocery,F,224545, India,Nov,2013,Nov 2013
12689,Delhi,23,Gold,Grocery,F,20402, India,Mar,2015,Mar 2015
12690,Ahmedabad,31,Gold,Fuel,F,187629, India,Dec,2013,Dec 2013
12691,Greater Mumbai,21,Silver,Fuel,M,242509, India,Dec,2013,Dec 2013
12692,Ahmedabad,27,Signature,Entertainment,F,237090, India,Oct,2014,Oct 2014
12693,Greater Mumbai,7,Platinum,Grocery,F,254043, India,Apr,2015,Apr 2015
12694,Ahmedabad,24,Gold,Food,M,17924, India,Nov,2013,Nov 2013
12695,Ahmedabad,30,Silver,Bills,F,267191, India,Jun,2014,Jun 2014
12696,Delhi,25,Signature,Grocery,F,145226, India,Jan,2015,Jan 2015
12697,Ahmedabad,28,Signature,Bills,F,164337, India,Nov,2013,Nov 2013
12698,Ahmedabad,14,Silver,Fuel,M,160745, India,Jun,2014,Jun 2014
12699,Delhi,25,Silver,Food,M,271349, India,Jun,2014,Jun 2014
12700,Greater Mumbai,7,Platinum,Fuel,M,195853, India,Aug,2014,Aug 2014
12701,Ahmedabad,14,Platinum,Bills,F,118289, India,Feb,2014,Feb 2014
12702,Greater Mumbai,14,Silver,Grocery,F,56745, India,Nov,2013,Nov 2013
12703,Ahmedabad,13,Gold,Entertainment,F,290379, India,Apr,2015,Apr 2015
12704,Bengaluru,22,Silver,Food,F,185180, India,Jun,2014,Jun 2014
12705,Greater Mumbai,24,Silver,Fuel,M,198142, India,Jun,2014,Jun 2014
12706,Delhi,29,Signature,Fuel,F,191205, India,Jan,2014,Jan 2014
12707,Greater Mumbai,10,Platinum,Food,F,96366, India,Jul,2014,Jul 2014
12708,Bengaluru,26,Platinum,Grocery,M,259160, India,Feb,2014,Feb 2014
12709,Delhi,9,Gold,Grocery,M,153338, India,Nov,2013,Nov 2013
12710,Delhi,20,Signature,Entertainment,F,205931, India,Apr,2015,Apr 2015
12711,Bengaluru,12,Signature,Grocery,M,86395, India,Oct,2013,Oct 2013
12712,Bengaluru,9,Signature,Fuel,F,163256, India,Mar,2015,Mar 2015
12713,Ahmedabad,27,Gold,Entertainment,F,161331, India,Jan,2015,Jan 2015
12714,Greater Mumbai,4,Platinum,Entertainment,M,299127, India,Dec,2014,Dec 2014
12715,Ahmedabad,3,Signature,Grocery,F,161254, India,Nov,2014,Nov 2014
12716,Bengaluru,1,Platinum,Grocery,F,161950, India,Nov,2014,Nov 2014
12717,Bengaluru,18,Signature,Food,F,228681, India,Sep,2014,Sep 2014
12718,Delhi,30,Gold,Grocery,M,6862, India,Apr,2014,Apr 2014
12719,Bengaluru,17,Platinum,Entertainment,M,28061, India,Feb,2014,Feb 2014
12720,Greater Mumbai,31,Gold,Entertainment,F,19162, India,Jan,2014,Jan 2014
12721,Ahmedabad,19,Gold,Bills,M,110647, India,Oct,2013,Oct 2013
